,gene,log2FoldChange,pvalue,mean_NAFL,mean_NASH,t_statistic,padj
1113,CD84,0.8264039432567953,2.0410568355668744e-10,166.3921568627451,295.82978723404256,7.236473247847499,1.4704193099969394e-08
12751,ASCC3,0.5835793430593303,2.0665037602198679e-10,281.98039215686276,423.06382978723406,7.109499749513332,1.4818273707585908e-08
14717,SH2D3C,0.589805161689207,2.1112331557520938e-10,45.15686274509804,68.46808510638297,7.119311342491595,1.4956990483605404e-08
11655,MAP3K1,0.5176141478008619,2.103116989163746e-10,183.9607843137255,263.78723404255317,7.112107197710172,1.4956990483605404e-08
8970,AGFG1,0.439526536333079,2.114953574253083e-10,355.52941176470586,482.51063829787233,7.138938722658819,1.4956990483605404e-08
6215,AP2B1,0.4600896957621694,2.1664444764806215e-10,701.3333333333334,965.1489361702128,7.173591582012359,1.5251175567991662e-08
2353,PARVA,0.4225677276559242,2.25022917932313e-10,435.8627450980392,584.531914893617,7.121358488587132,1.576899238982941e-08
6041,GAS7,0.9286863148379377,2.302311454506102e-10,45.19607843137255,86.93617021276596,7.201914710661561,1.6060966377430122e-08
5303,GLIS2,1.149897699526157,2.3654944353473064e-10,32.15686274509804,72.57446808510639,7.2883088416943504,1.6427399869256498e-08
172,RCC2,0.49495731487806616,2.3824609009962484e-10,175.88235294117646,248.27659574468086,7.093558593913058,1.6471031260385276e-08
8603,TMEM185B,0.5032945165830575,2.4049059797384787e-10,104.31372549019608,148.27659574468086,7.089280467965109,1.6478415773168055e-08
9381,PTPN1,0.4524062099071746,2.4020749559726266e-10,232.0392156862745,317.8723404255319,7.090314499916971,1.6478415773168055e-08
13312,LIMK1,0.6633620621147456,2.465714753095315e-10,62.01960784313726,98.80851063829788,7.108253469462613,1.6748704268881045e-08
1725,ITGB1,0.4700342703441163,2.466080216018679e-10,3817.549019607843,5288.234042553191,7.114417909313306,1.6748704268881045e-08
14471,PCSK5,0.8755709495546361,2.4793504659074936e-10,22.529411764705884,42.170212765957444,7.13161572793181,1.6764976374077116e-08
14398,TLN1,0.5830330623628508,2.4999679257325475e-10,1181.4313725490197,1770.276595744681,7.076678171312168,1.679709591123902e-08
10361,PRKCD,0.5518543978026529,2.5058909383051014e-10,101.90196078431373,149.85106382978722,7.152034137340989,1.679709591123902e-08
3769,PLBD2,0.5239134128866917,2.530358570230782e-10,226.2156862745098,325.70212765957444,7.0776985100594185,1.6887678821319467e-08
11206,HPSE,0.8375390130094162,2.5485071251221464e-10,30.980392156862745,56.148936170212764,7.166344022065097,1.6935488943106954e-08
10659,ZBTB38,0.5483479804529099,2.6467209344700175e-10,437.2156862745098,639.8510638297872,7.057311278652581,1.751265950503187e-08
4761,VPS18,0.4801310055027439,2.660249391774915e-10,147.2941176470588,205.85106382978722,7.059362722365465,1.752695080042473e-08
2819,ACER3,0.5304645304114204,2.829495579786015e-10,110.62745098039215,160.2340425531915,7.043155096908699,1.8562695044068508e-08
13903,ADGRA2,0.8058480029339733,3.008572592765046e-10,152.50980392156862,267.36170212765956,7.160444976759971,1.9488724228007864e-08
1085,KIRREL,0.8758702441432493,3.006865559119466e-10,74.17647058823529,136.95744680851064,7.1529668634132735,1.9488724228007864e-08
1091,IFI16,0.7445887278578075,2.9941056142854895e-10,176.01960784313727,295.59574468085106,7.119667925787532,1.9488724228007864e-08
9642,CECR1,0.8289677001663904,3.0352090026165846e-10,314.3137254901961,559.1276595744681,7.242514120518609,1.9579003009765642e-08
14885,TOR4A,0.5411258426180632,3.098555346286231e-10,60.529411764705884,88.53191489361703,7.025924848573542,1.982175426294391e-08
294,WASF2,0.4095500788116889,3.096166053317896e-10,560.2156862745098,744.4468085106383,7.089425831852261,1.982175426294391e-08
10305,HYAL2,0.48819869169965985,3.17518915157614e-10,255.2549019607843,358.4468085106383,7.040366873423277,2.0228054194152625e-08
2692,CD248,0.9446687868507662,3.195344814250039e-10,19.19607843137255,37.87234042553192,7.181208341265046,2.0272687654853025e-08
10559,ITGB5,0.41264694106866473,3.228585462195523e-10,831.9215686274509,1107.723404255319,7.039022595108537,2.0399631996175563e-08
8669,RND3,0.599771071684945,3.607898886114622e-10,329.19607843137254,499.40425531914894,7.069628482208604,2.2703255970297602e-08
4373,LGALS3,0.9313493212822417,3.685551452809691e-10,110.98039215686275,212.5531914893617,7.172271784671273,2.309762062925488e-08
6744,SLC16A3,0.8971605415464318,3.814519579437772e-10,27.823529411764707,52.680851063829785,7.126717263467127,2.3713084014593606e-08
1772,WDFY4,0.8088787701349526,3.8013109660700346e-10,55.450980392156865,97.8936170212766,7.088579913098579,2.3713084014593606e-08
7837,AP2A1,0.43569731113982396,3.840659113172715e-10,533.9019607843137,722.4893617021277,7.048948635626082,2.3779695400716366e-08
2817,LRRC32,0.7706151478964476,3.9911943965719624e-10,123.52941176470588,211.4468085106383,7.129823321214939,2.4612897604779976e-08
12049,CSF1R,0.6366070732153812,4.0701510989437714e-10,512.4705882352941,797.2765957446809,6.993433096944761,2.4932200913089833e-08
12807,TSPYL1,0.421749195745624,4.0753159694484256e-10,813.0392156862745,1089.4468085106382,6.996734316088154,2.4932200913089833e-08
4774,TYRO3,0.6249949540296533,4.235855177617739e-10,25.392156862745097,39.702127659574465,6.972428294935288,2.56094820679736e-08
10646,MRAS,0.8653451742328669,4.203589719826118e-10,66.90196078431373,122.70212765957447,7.125287715272739,2.56094820679736e-08
5907,CAMKK1,0.7400318972139897,4.222648218600754e-10,9.0,15.702127659574469,7.027621034040415,2.56094820679736e-08
9344,PLTP,0.6733203109191725,4.4352391773125257e-10,174.47058823529412,278.82978723404256,6.957911518596589,2.67101884361825e-08
2065,NOLC1,0.4531068457181857,4.470386218908911e-10,411.37254901960785,563.531914893617,6.99476027980687,2.681709896378159e-08
12008,PCDHGC3,0.7321068233497986,4.5621532537437875e-10,41.03921568627451,68.82978723404256,6.953498816976286,2.70518141203723e-08
13119,GPNMB,1.0895328403597553,4.5397520360614526e-10,449.6470588235294,958.0,7.1291150451837835,2.70518141203723e-08
3152,USP5,0.4245135808109751,4.544875269037574e-10,419.29411764705884,563.0851063829788,6.9707447904138675,2.70518141203723e-08
11743,AP3B1,0.49380853573954964,4.6077768325048836e-10,201.3921568627451,284.0,6.98684170257565,2.7217661083037466e-08
9843,CYTH4,0.620117526263694,4.70046368735167e-10,90.05882352941177,138.95744680851064,6.963764808797285,2.7659178880878127e-08
2098,XPNPEP1,0.4422061708100668,4.807081724444131e-10,179.58823529411765,244.36170212765958,6.945831261406462,2.8179003401427824e-08
12282,CD83,0.8543481569676421,4.827751439401113e-10,48.86274509803921,89.14893617021276,7.0255689655155535,2.8192971189866274e-08
12359,UBD,1.995711274569225,4.987644751902963e-10,161.15686274509804,645.7021276595744,7.607842843966008,2.9016799675504897e-08
14105,RRM2B,0.48378357256593163,5.007107336325155e-10,328.0980392156863,459.21276595744683,6.938404254017399,2.902051646771614e-08
7146,ARHGEF18,0.461347001790881,5.102933892437806e-10,263.6078431372549,363.3191489361702,6.918336449576997,2.94431478043421e-08
6070,TRPV2,0.8595385893710642,5.118222489176678e-10,38.35294117647059,70.40425531914893,7.131534973536217,2.94431478043421e-08
14966,ACOT9,0.45769386833556874,5.389518884456211e-10,93.70588235294117,129.06382978723406,6.909952407393882,3.088855488537599e-08
4936,CILP,1.0106503662098782,5.420413090200732e-10,23.098039215686274,47.5531914893617,7.181212825405291,3.095055874504618e-08
8399,DCTN1,0.36811234652497377,5.490585263169735e-10,526.0588235294117,679.2553191489362,6.941420451401628,3.123555461339033e-08
14092,NIPAL2,0.7030897104197039,5.553972658121171e-10,63.86274509803921,104.59574468085107,6.91584547574049,3.1329340554338275e-08
2526,MPEG1,0.6071645897551163,5.568034839390729e-10,668.2941176470588,1018.5106382978723,6.908427914080215,3.1329340554338275e-08
9393,TSHZ2,0.5898694384673939,5.54689562266986e-10,258.47058823529414,389.531914893617,6.902096725712694,3.1329340554338275e-08
9812,RTCB,0.4008668422506099,5.786675093962732e-10,593.9803921568628,784.5531914893617,6.928423821863652,3.2441152699499436e-08
14363,UBAP2,0.40782622588435585,5.840558662695491e-10,110.76470588235294,147.27659574468086,6.975668860064852,3.262459887781753e-08
10954,RNF4,0.4195785288299006,5.912177462974283e-10,252.45098039215685,338.0,6.907334994453298,3.2905429583637005e-08
7206,DNMT1,0.6304632849598285,5.943145453063988e-10,134.2549019607843,208.38297872340425,6.886408103634959,3.295880339924011e-08
5104,FANCI,0.9972352072141898,6.028133572174351e-10,25.03921568627451,50.97872340425532,7.07088355302013,3.3310299384305364e-08
5386,C16orf62,0.4203535482678703,6.255910276863673e-10,233.15686274509804,312.36170212765956,6.930141089952752,3.444548883514544e-08
14188,WISP1,0.8594369668677481,6.354963565442734e-10,14.843137254901961,27.74468085106383,6.92936261113365,3.4866360600864994e-08
10579,PLXNA1,0.6577544386232768,6.406623229876989e-10,126.7843137254902,200.59574468085106,6.870185543093115,3.5025145508870046e-08
12054,CD74,0.7815137004211887,6.709573084733136e-10,5280.392156862745,9077.36170212766,7.225998919756174,3.655176263156564e-08
2670,PCNXL3,0.43424520799579186,7.033041983997601e-10,355.37254901960785,480.531914893617,6.896438713529493,3.7574200521694395e-08
9726,SUSD2,1.1693279309848224,7.017574666797145e-10,18.15686274509804,42.08510638297872,7.198063417140055,3.7574200521694395e-08
2613,FERMT3,0.7528872440377661,6.967173040022608e-10,89.09803921568627,150.82978723404256,6.970324580908923,3.7574200521694395e-08
7538,CAPNS1,0.3750058026142513,6.927739721138212e-10,854.4313725490196,1108.3617021276596,6.854000573380635,3.7574200521694395e-08
5541,VPS35,0.4393934602766062,7.043487027806759e-10,425.9019607843137,577.8936170212766,6.968416969482624,3.7574200521694395e-08
1395,FCAMR,1.3062583718829393,7.010984141402156e-10,73.62745098039215,183.5531914893617,7.286066767028318,3.7574200521694395e-08
4344,NIN,0.6076759562871901,7.160307250070125e-10,212.05882352941177,323.6595744680851,6.863360907790584,3.806567478425211e-08
12270,NEDD9,0.6136508888402139,7.211736614248374e-10,78.07843137254902,120.0,6.84693790752327,3.809200747362878e-08
4447,SUSD6,0.4113866879353388,7.21467612525109e-10,258.11764705882354,343.6170212765957,6.861760826562864,3.809200747362878e-08
849,IGSF3,1.2166542265117735,7.510684452307704e-10,14.764705882352942,35.638297872340424,7.114593970446781,3.9519529761511225e-08
5168,RHBDF1,0.7911364579610648,7.595295755421485e-10,29.431372549019606,51.659574468085104,6.994457320080462,3.976387634185518e-08
1851,SLC29A3,0.5053272272694393,7.60870696039909e-10,77.27450980392157,110.1063829787234,6.863113294955853,3.976387634185518e-08
15224,MORC4,0.4759828903989965,7.683677675979364e-10,247.35294117647058,344.4255319148936,6.835220893868282,4.0020019841410084e-08
10054,ATG7,0.4455524712436578,7.796795434865061e-10,105.33333333333333,143.80851063829786,6.860439393336457,4.047245630279954e-08
12637,MCM3,0.6412984506933079,7.882703458897418e-10,158.90196078431373,248.40425531914894,6.8614730627019895,4.07810869885307e-08
7107,PLIN3,0.42358930963249597,8.061536367642242e-10,181.90196078431373,244.31914893617022,6.8213511542810705,4.142823539331348e-08
7645,TGFB1,0.6075880012893996,8.048068732011348e-10,174.41176470588235,266.27659574468083,6.90590178621439,4.142823539331348e-08
2627,RPS6KA4,0.44535302527744997,8.310329031506888e-10,143.49019607843138,195.74468085106383,6.816715228679466,4.242395452938467e-08
1517,C1orf198,0.7855089046184103,8.287079734005156e-10,96.25490196078431,166.63829787234042,7.032914357624261,4.242395452938467e-08
3685,TXNRD1,0.4584756953632008,8.364576201497192e-10,556.8627450980392,765.5531914893617,6.8158844430797645,4.2559957524251556e-08
4927,PLEKHO2,0.6740091420087433,8.425523687432358e-10,183.58823529411765,293.51063829787233,6.9319767601245985,4.2729045621429166e-08
3376,FMNL3,0.6654153274694066,8.529110697355962e-10,80.76470588235294,128.68085106382978,6.862293467636373,4.311255725283176e-08
4993,PML,0.4855773448968591,8.648383743369063e-10,154.94117647058823,217.3404255319149,6.809265346200059,4.343066194512079e-08
4574,DDX24,0.4004052802833885,8.643532234188286e-10,545.5686274509804,720.4042553191489,6.961948320307489,4.343066194512079e-08
4510,VASH1,0.6158107005395242,8.889560661265455e-10,105.7843137254902,162.63829787234042,6.839117471939493,4.4496869063223875e-08
10189,ANO10,0.5295897449855387,9.041715680236114e-10,115.41176470588235,167.04255319148936,6.812100976490414,4.511201638906154e-08
5370,ABCC1,0.5802392806351908,9.226435974165032e-10,52.6078431372549,79.14893617021276,6.792952290369225,4.588514948829106e-08
1050,ARHGEF2,0.6227594930898973,9.559616325825002e-10,110.17647058823529,170.19148936170214,6.836227887381823,4.738926202419423e-08
1850,UNC5B,0.8721342260295017,9.624037396993771e-10,73.62745098039215,135.59574468085106,6.901273865027872,4.755570017610672e-08
6924,ATP8B1,0.5281052539552809,9.6653588598213e-10,275.29411764705884,397.4255319148936,6.792861613842159,4.7607296339253986e-08
3622,DCN,0.8130237097087908,9.742786597936094e-10,2745.705882352941,4824.659574468085,7.082881536262982,4.7835841076554386e-08
6605,FDXR,0.5178802192935341,1.0187527062820154e-09,151.66666666666666,217.59574468085106,6.772996006103612,4.986066816745978e-08
13491,PLOD3,0.5154764617185991,1.0294263914614922e-09,306.94117647058823,439.1914893617021,6.788180034436733,5.009091538055748e-08
5274,TNFRSF12A,1.4692364912038522,1.0332043258102925e-09,25.41176470588235,72.12765957446808,7.159529857042628,5.009091538055748e-08
1180,MPZL1,0.4588628788915921,1.0321159297050425e-09,281.80392156862746,387.70212765957444,6.769578821600325,5.009091538055748e-08
15377,ATP6AP1,0.3585283969646617,1.0466998082330761e-09,432.6078431372549,554.936170212766,6.797980105358787,5.0586115810436784e-08
12476,HLA-DOA,0.8110022876746871,1.0593465237568853e-09,106.66666666666667,187.89361702127658,6.928742682495663,5.103732923987469e-08
6381,FMNL1,0.6994804657424325,1.074817006160743e-09,70.11764705882354,114.48936170212765,6.815807588879525,5.155494317633887e-08
12602,XPO5,0.45318510094354225,1.0786160513758658e-09,141.66666666666666,194.31914893617022,6.854543497473178,5.155494317633887e-08
790,AHCYL1,0.34897676020279994,1.0801223743891454e-09,1073.4901960784314,1367.531914893617,6.921307903673872,5.155494317633887e-08
14387,UNC13B,0.4547667485204673,1.094778049243487e-09,618.0196078431372,847.4042553191489,6.835694815654714,5.209318884316926e-08
13370,ABCB1,0.6520372794536585,1.0995410719347586e-09,480.6862745098039,755.9148936170212,6.777737384308137,5.2158845249286684e-08
2133,SHTN1,0.4520692171132119,1.1155523201318248e-09,491.1764705882353,672.2978723404256,6.754542119655391,5.275604331126486e-08
13464,PILRA,0.7621470006646504,1.1269008850674593e-09,38.84313725490196,66.57446808510639,6.880410765184036,5.3129758241850216e-08
5050,TMED3,0.7663641197924805,1.1329046158119103e-09,74.45098039215686,127.34042553191489,6.881191152318457,5.324997092064701e-08
1322,KIF21B,0.7412974405350188,1.1449542320260247e-09,39.84313725490196,67.27659574468085,6.810494612699366,5.365276411898244e-08
10280,DAG1,0.4761358105257355,1.1505653406810246e-09,906.3137254901961,1261.0851063829787,6.760281910207458,5.3752320779634416e-08
6986,BSG,0.3823372765239286,1.1831538699571362e-09,885.9411764705883,1155.0851063829787,6.7791312046832015,5.510780426927241e-08
9072,NRSN2,0.7816711577497231,1.205707579153787e-09,22.96078431372549,40.191489361702125,6.844619606524343,5.598913779462028e-08
816,CTTNBP2NL,0.5918550855537391,1.2126661972472188e-09,63.72549019607843,96.55319148936171,6.733602237330693,5.614316745633745e-08
9725,CABIN1,0.47138985085913854,1.2194612369136098e-09,190.27450980392157,264.1914893617021,6.7379833613196025,5.6288724220051265e-08
761,SLC25A24,0.7139220787715688,1.2365790617454975e-09,48.8235294117647,80.72340425531915,6.756430997510875,5.69084758057622e-08
5750,GLG1,0.42810921913092176,1.2531297125674248e-09,811.4509803921569,1092.127659574468,6.777020295404459,5.749851422217854e-08
8194,FOSL2,0.5548076699811327,1.371646580767341e-09,89.23529411764706,131.5531914893617,6.730274545538005,6.274977844418425e-08
8414,DOK1,0.5698506373686725,1.3772088010523167e-09,29.58823529411765,44.40425531914894,6.722379813325944,6.28178345734425e-08
14382,VCP,0.4892243680568367,1.4130290419286585e-09,1750.235294117647,2457.191489361702,6.731311696906017,6.426155970328652e-08
7758,DACT3,0.7745483556507364,1.4197605837199757e-09,14.509803921568627,25.53191489361702,6.8350186021568655,6.437779093885549e-08
13529,PIK3CG,0.7663256542501661,1.4608361695569937e-09,37.03921568627451,63.702127659574465,6.772140173438242,6.604607397671606e-08
11746,LHFPL2,0.6800899429866402,1.4809648136075486e-09,94.0,151.2127659574468,6.692762015005209,6.676033488709818e-08
3605,ACSS3,0.5584928886472967,1.5048553384942286e-09,745.1176470588235,1097.8297872340424,6.687402788779953,6.763951823196945e-08
2740,ALDH3B1,0.6651154528327266,1.5533241908831344e-09,56.03921568627451,89.44680851063829,6.813612300580895,6.961511351989909e-08
8,LOC100130417,1.0937362404933644,1.591535948687355e-09,5.509803921568627,12.893617021276595,6.9275052972023845,7.091534601419927e-08
6766,TYMS,1.2263211205722555,1.5880648266251643e-09,19.58823529411765,47.170212765957444,6.954787040337145,7.091534601419927e-08
275,DHDDS,0.41679831732156497,1.618423222050075e-09,176.2941176470588,235.68085106382978,6.6721321286158535,7.190556430647264e-08
14145,COL14A1,1.0742987323387276,1.6344210387711623e-09,170.8235294117647,360.8085106382979,6.830675055241014,7.225663728669652e-08
